Date, HumidityOut, HumidityIn
1391215649782,72.2,58.3
1391216549893,72.4,58.7
1391217449901,76.4,59.4
1391218350001,77.7,60.0
1391220150201,80.1,62.0
1391221050291,81.7,62.5
1391221950392,82.2,63.3
1391222850491,82.9,63.3
1391223750593,82.6,63.2
1391224650671,85.5,63.2
1391227350971,85.1,62.9
1391228251072,86.9,62.8
1391229151171,91.2,63.2
1391230051272,93.2,63.5
1391230951331,92.9,63.8
1391231851342,90,63.5
1391232751442,93.4,63.7
1391233651543,93.9,63.7
1391234551642,95.4,63.4
1391235451718,96.4,63.8
1391236351793,96.9,64.1
1391237251892,98.7,64.4
1391238151941,98.5,64.4
1391239052041,99.2,64.3
1391239952053,99.9,64.3
1391240852151,99.9,64.3
1391241752171,99.9,64.3
1391242652272,99.9,64.1
1391243552371,99.9,63.7
1391244452471,99.9,63.7
1391245352551,99.9,63.7
1391246252651,99.9,63.6
1391247152753,99.9,63.7
1391248052851,99.9,63.7
1391248952951,99.9,63.7
1391249853053,99.9,63.8
1391250753092,99.9,63.6
1391251653162,99.9,63.4
1391252553262,99.9,63.5
1391253453372,99.9,63.7
1391254353471,99.9,63.6
1391255253552,99.9,63.6
1391256153652,99.9,63.6
1391257053752,99.9,63.5
1391257953853,99.9,63.4
1391258853952,99.9,63.2
1391259754052,99.9,63.1
1391260654093,99.9,63.1
1391261554172,99.9,62.8
1391262454192,99.9,62.8
1391263354285,99.9,62.5
1391264254392,99.9,62.6
1391265154462,99.9,62.4
1391266054563,99.9,62.3
1391266954662,99.9,62.5
1391267854693,99.9,62.6
1391268754792,99.9,62.6
1391269654892,99.9,62.7
1391270554983,88.6,63.3
1391271455107,73,63.8
1391272355162,54.8,64.3
1391273255272,67.4,65.2
1391274155372,51.8,65.7
1391275055483,48,66.3
1391275955553,63.9,67.9
1391276855652,76.5,67.8
1391277755752,68.4,68.1
1391278655842,58.7,67.9
1391279555942,55.2,67.7
1391280456042,51.9,67.4
1391281356102,61.8,67.4
1391282256192,63.6,67.9
1391283156292,59.6,67.8
1391284056302,57.4,67.6
1391284956382,55.6,67.4
1391285856432,57.9,67.1
1391286756534,56.3,66.5
1391287656632,52.1,65.6
1391288556672,52.6,64.9
1391289456773,53.8,64.4
1391290356863,51.8,63.8
1391291256972,54.5,63.4
1391292157072,50.2,62.8
1391293057174,49.7,62.1
1391294857342,51.5,61.3
1391295757452,55.6,61.0
1391296657462,55.6,60.8
1391297557562,56.7,60.4
1391298457632,55.2,60.0
1391299357732,58.7,59.5
1391300257832,60.1,59.5
1391301157912,66.7,48.3
1391302958112,73.7,52.4
1391303858173,75.1,53.1
1391304758283,76.4,53.7
1391305658382,80.3,53.3
1391306558423,81.4,53.6
1391307458522,85.7,54.2
1391308358553,87.1,55.2
1391309258595,89.3,56.3
1391310158612,89.2,57.0
1391311058730,90.9,56.9
1391311958813,92.5,57.2
1391312804311,93.4,57.4
1391312864080,92.5,56.9
1391312924118,92.6,57.2
1391313044169,92.6,57.1
1391313104179,92.8,56.8
1391313164188,92.7,56.7
1391313224228,92.9,57.1
1391313284228,92.9,56.7
1391313344323,92.8,56.7
1391313404349,93,56.3
1391313524410,93.5,56.4
1391313584460,93.4,56.7
1391313644529,94,56.9
1391313704595,93.6,56.6
1391313764589,93.5,56.5
1391313824649,93.8,56.3
1391313884699,94,56.7
1391313944769,94.2,56.7
1391314004829,93.9,56.8
1391314064839,93.9,56.8
1391314124839,94,56.9
1391314184859,94.1,56.9
1391314244860,94.5,56.7
1391314304899,95.2,56.9
1391314364960,96,56.8
1391314425019,96.5,56.7
1391314545130,96.8,56.6
1391314605169,97.2,56.6
1391314665189,96.6,56.8
1391314725209,96.8,57.1
1391314785209,96.9,56.7
1391314845219,97.2,56.8
1391314905219,97.5,56.8
1391315025229,97.7,57.0
1391315085289,97.8,56.9
1391315145350,98,57.1
1391315205410,98,57.0
1391315265459,97.6,57.0
1391315325519,97.3,57.2
1391315385561,96.8,57.1
1391315445579,96.7,57.1
1391315505579,96.8,57.0
1391315565620,96.9,57.0
1391315685629,96.9,56.9
1391315745703,96.9,57.3
1391315805680,97,57.0
1391315865720,97.2,57.2
1391315925800,97,57.1
1391315985842,97.4,57.2
1391316045890,97.6,57.3
1391316105950,97.4,57.3
1391316166009,97,57.3
1391316226070,97.2,57.6
1391316286126,96.9,57.3
1391316346185,97.1,57.3
1391316406265,97.1,57.5
1391316466259,97,57.4
1391316526319,97,57.4
1391316586369,97.4,57.5
1391316646440,97.1,57.6
1391316706490,97.4,57.5
1391316766550,97.2,57.6
1391316826610,97.2,57.4
1391316886660,97.5,57.4
1391317006780,97.8,57.4
1391317066799,97.7,57.5
1391317126823,97.2,57.5
1391317186859,97.3,57.7
1391317246861,97.5,57.7
1391317306880,97.6,57.5
1391317366889,97.8,57.6
1391317426909,97.8,57.6
1391317486930,98.2,57.6
1391317546950,97.9,57.5
1391317606971,97.8,57.6
1391317667019,97.8,58.0
1391317727080,97.8,57.7
1391317787129,97.6,57.9
1391317847170,97.3,57.8
1391317907179,97.4,57.7
1391317967240,97.8,57.7
1391318027290,98,57.7
1391318087300,98.5,57.7
1391318147330,98.9,57.6
1391318207370,99,57.6
1391318267410,99.1,57.8
1391318327422,99.2,57.7
1391318387410,99.3,57.6
1391318447429,99.3,57.9
1391318507430,99.2,57.6
1391318567440,99.3,57.7
1391318627450,99.3,57.9
1391318687460,99.6,57.7
1391318747520,99.6,57.7
1391318807580,99.9,57.7
1391318867641,99.9,57.8
1391318927690,99.9,58.0
1391318987740,99.9,57.8
1391319047790,99.9,58.0
1391319107850,99.5,58.1
1391319167901,99.3,58.0
1391319227960,99.5,58.0
1391319348081,99.9,58.1
1391319408131,99.9,58.0
1391319468171,99.9,58.0
1391319528231,99.9,58.1
1391319588239,99.9,58.0
1391319648280,99.9,58.1
1391319708362,99.9,58.0
1391319768360,99.9,58.2
1391319828370,99.9,58.3
1391319888391,99.9,58.2
1391319948402,99.9,58.2
1391320008421,99.9,58.3
1391320068470,99.9,58.5
1391320128500,99.9,58.5
1391320188560,99.9,58.4
1391320248621,99.9,58.5
1391320368731,99.9,58.4
1391320428791,99.9,58.5
1391320488851,99.9,58.7
1391320548903,99.9,58.6
1391320608972,99.9,58.5
1391320669002,99.9,58.5
1391320729062,99.9,58.6
1391320789121,99.9,58.7
1391320849171,99.9,58.6
1391320909171,99.9,58.5
1391320969193,99.9,58.5
1391321029251,99.9,58.6
1391321089323,99.9,58.6
1391321149371,99.9,58.6
1391321209421,99.9,58.7
1391321269483,99.9,58.6
1391321329543,99.9,58.7
1391321389561,99.9,58.6
1391321449611,99.9,58.5
1391321509643,99.9,58.7
1391321569651,99.9,58.6
1391321629671,99.9,58.6
1391321689691,99.9,58.6
1391321749701,99.9,58.7
1391321809723,99.9,58.8
1391321869733,99.9,58.9
1391321929793,99.9,58.9
1391321989852,99.9,59.0
1391322049912,99.9,58.9
1391322110005,99.9,59.1
1391322230081,99.9,59.1
1391322350174,99.9,59.0
1391322410233,99.9,59.1
1391322470282,99.9,59.1
1391322530341,99.9,59.0
1391322650381,99.9,59.3
1391322710402,99.9,59.2
1391322770422,99.9,59.1
1391322830431,99.9,59.1
1391322890461,99.9,59.1
1391322950511,99.9,59.1
1391323010571,99.9,59.1
1391323070621,99.9,59.2
1391323190733,99.9,59.3
1391323250803,99.9,59.4
1391323310852,99.9,59.2
1391323370922,99.9,59.3
1391323430982,99.9,59.3
1391323491002,99.9,59.3
1391323611101,99.9,59.4
1391323671141,99.9,59.3
1391323731171,99.9,59.4
1391323791231,99.9,59.3
1391323851292,99.9,59.5
1391323911351,99.9,59.6
1391323971402,99.9,59.7
1391324031452,99.9,59.6
1391324091523,99.9,59.5
1391324151582,99.9,59.7
1391324211642,99.9,59.6
1391324271662,99.9,59.5
1391324391682,99.9,59.6
1391324451701,99.9,59.7
1391324511722,99.9,59.7
1391324571782,99.9,59.6
1391324631872,99.9,59.7
1391324691902,99.9,59.7
1391324812012,99.9,59.8
1391324872073,99.9,59.8
1391324932122,99.9,59.8
1391324992163,99.9,59.9
1391325052232,99.9,59.7
1391325112297,99.9,59.7
1391325172302,99.9,59.6
1391325232312,99.9,59.7
1391325292333,99.9,59.7
1391325352342,99.9,59.7
1391325412372,99.9,59.7
1391325472382,99.9,59.9
1391325532402,99.9,59.8
1391325592412,99.9,59.9
1391325652433,99.9,59.8
1391325712452,99.9,59.9
1391325772492,99.9,59.7
1391325832542,99.9,59.9
1391325892582,99.9,60.0
1391325952632,99.9,60.0
1391326012702,99.9,60.0
1391326072751,99.9,60.0
1391326132812,99.9,60.0
1391326192873,99.9,60.1
1391326312982,99.9,60.0
1391326373042,99.9,60.0
1391326433063,99.9,60.2
1391326493072,99.9,60.1
1391326553092,99.9,60.1
1391326613102,99.9,60.0
1391326673122,99.9,60.1
1391326733173,99.9,60.1
1391326793232,99.9,60.1
1391326853292,99.9,60.2
1391326913342,99.9,60.1
1391326973402,99.9,60.1
1391327033461,99.9,60.3
1391327093557,99.9,60.3
1391327153584,99.9,60.4
1391327213632,99.9,60.3
1391327273693,99.9,60.5
1391327333713,99.9,60.4
1391327393733,99.9,60.4
1391327453782,99.9,60.4
1391327513833,99.9,60.4
1391327573893,99.9,60.5
1391327633903,99.9,60.4
1391327693904,99.9,60.4
1391327753913,99.9,60.3
1391327813922,99.9,60.4
1391327873932,99.9,60.5
1391327933933,99.9,60.6
1391327993942,99.9,60.5
1391328053952,99.9,60.5
1391328113992,99.9,60.5
1391328174042,99.9,60.6
1391328234103,99.9,60.8
1391328294162,99.9,60.8
1391328354173,99.9,60.7
1391328414232,99.9,60.8
1391328474295,99.9,60.7
1391328534353,99.9,60.8
1391328594412,99.9,60.9
1391328654463,99.9,60.9
1391328714473,99.9,60.9
1391328774502,99.9,60.9
1391328834562,99.9,60.9
1391328894613,99.9,60.9
1391328954672,99.9,61.0
1391329014733,99.9,61.0
1391329074792,99.9,60.9
1391329134852,99.9,61.0
1391329194903,99.9,60.9
1391329254963,99.9,61.1
1391329315023,99.9,61.1
1391329375074,99.9,61.0
1391329435082,99.9,61.0
1391329495104,99.9,61.0
1391329555114,99.4,61.1
1391329615132,98.3,61.1
1391329675163,97.3,61.1
1391329735232,96.5,61.0
1391329855342,95,61.1
1391329975463,93.8,61.0
1391330035522,93.1,61.1
1391330095574,92.4,61.2
1391330156453,91.8,61.2
1391330215694,91.2,61.2
1391330275755,91.2,61.2
1391330335813,91.1,61.3
1391330395865,91.5,61.3
1391330455923,91.9,61.4
1391330515983,92.2,61.3
1391330576043,92.3,61.3
1391330636104,92.3,61.4
1391330756113,92.1,61.4
1391330876174,91.8,61.4
1391330936233,91.7,61.5
1391331056316,91.6,61.5
1391331116327,91.3,61.5
1391331176343,91.3,61.6
1391331236374,91.4,61.5
1391331296384,91.4,61.5
1391331356403,91.1,61.5
1391331416413,91.1,61.7
1391331476443,91.4,61.5
1391331536454,91.4,61.6
1391331596463,91.4,61.6
1391331656474,91.4,61.7
1391331716494,91.3,61.7
1391331776544,91,61.7
1391332076833,89.3,61.7
1391332136894,88.9,61.8
1391332196954,88.4,61.8
1391332257014,88.2,61.8
1391332317053,87.7,61.8
1391332377064,87.3,61.8
1391332437066,87,61.8
1391332557310,86.6,61.8
1391332617178,86.2,61.9
1391332677233,86.2,61.9
1391332737264,85.5,61.8
1391332797333,85.4,61.8
1391332917403,84.9,61.8
1391332977453,84.3,61.8
1391333037513,83.9,61.8
1391333097574,84,61.8
1391333157635,84,61.8
1391333217694,83.9,61.8
1391333277693,83.8,61.8
1391333337693,83.8,61.9
1391333397764,83.8,61.8
1391333457823,83.8,61.9
1391333517884,84.1,62.0
1391333577934,84,62.0
1391333637993,84,62.1
1391333698053,83.8,62.0
1391333818134,84.6,61.9
1391333878183,84.7,62.0
1391333938213,84.7,61.9
1391333998223,84.7,61.9
1391334058273,84.5,61.9
1391334118323,84.4,61.9
1391334178383,84.3,62.0
1391334238414,84.4,62.0
1391334298473,84,62.1
1391334358544,84.2,62.1
1391334418593,84,62.1
1391334478653,84.1,62.1
1391334598764,84.6,62.1
1391334658824,84.8,62.2
1391334718883,84.6,62.2
1391334778883,84.8,62.2
1391334838903,84.9,62.3
1391334898913,85,62.3
1391334958923,84.8,62.3
1391335018944,84.4,62.3
1391335078983,84.4,62.2
1391335199104,83.9,62.3
1391335259164,83.5,62.3
1391335319173,83.4,62.3
1391335379193,83.2,62.4
1391335439253,83.3,62.3
1391335499304,83.2,62.4
1391335559365,83.2,62.4
1391335619424,83.1,62.4
1391335679474,83.1,62.4
1391335739533,83.1,62.3
1391335799555,83.2,62.4
1391335859573,83.3,62.5
1391335919584,83.3,62.6
1391335979604,83.5,62.6
1391336039653,83.1,62.6
1391336099653,83,62.6
1391336219663,83,62.7
1391336279673,82.9,62.7
1391336339695,82.7,62.6
1391336399744,82.8,62.6
1391336459743,82.7,62.6
1391336519794,82.5,62.6
1391336579853,82.6,62.6
1391336699914,81.9,62.7
1391336759975,81.5,62.6
1391336820033,81,62.4
1391336880084,81,62.5
1391336940133,80.6,62.4
1391337000193,80.1,62.4
1391337060234,79.6,62.4
1391337120296,79.5,62.4
1391337180324,79.6,62.6
1391337300363,80,62.6
1391337360353,80.4,62.6
1391337420373,81,62.5
1391337600385,82,62.5
1391337720474,82.8,62.6
1391337780533,83.3,62.7
1391337900644,83.4,62.6
1391338080824,83.4,62.7
1391338200934,83.3,62.7
1391338260994,83.6,62.8
1391338441105,84.1,62.8
1391338501164,83.9,62.8
1391338561193,83.7,62.9
1391338621174,83.1,62.9
1391338681234,82.8,62.9
1391338801313,82.1,62.8
1391338861334,82.3,62.9
1391338981456,82.4,63.0
1391339101575,83,62.9
1391339161634,83.6,62.9
1391339281706,84.7,63.0
1391339341724,85.2,63.0
1391339401744,85.8,63.1
1391339521824,86.9,63.0
1391339641934,87.7,63.0
1391339701994,87.8,63.2
1391339762034,87.2,63.1
1391339822104,86.9,63.2
1391339942174,86.9,63.1
1391340062234,87.1,62.9
1391340182354,86.6,63.0
1391340242384,86.4,63.1
1391340302394,86,63.0
1391340362426,86.4,62.9
1391340482494,86.7,63.1
1391340602604,87,63.1
1391340662654,87.2,63.1
1391340722715,87.7,63.0
1391340782784,87.5,63.1
1391340842834,86.9,63.1
1391340962955,87.2,63.1
1391341023014,87.9,63.0
1391341143054,88.1,63.1
1391341203074,87.9,63.1
1391341263084,88.3,63.0
1391341323106,88.3,63.0
1391341383164,88.9,62.9
1391341503174,88.5,62.8
1391341563194,87.8,62.8
1391341683230,87.7,63.1
1391341983484,87.3,62.5
1391342043546,87.3,62.3
1391342163666,86.5,62.4
1391342223715,87,62.1
1391342283765,86.6,62.4
1391342343814,87,62.1
1391342403864,86.3,62.4
1391342523984,86,62.2
1391342644096,86.4,61.8
1391342884294,86.8,62.2
1391342944344,86.7,62.1
1391343064386,86.8,62.2
1391343124404,86.7,62.1
1391343184444,87.1,62.1
1391343244504,87,62.3
1391343304544,87.1,62.1
1391343364605,87.1,62.1
1391343424736,86.8,62.0
1391343484667,87.1,62.0
1391343544684,86.7,62.1
1391343604695,86.8,62.2
1391343664695,87.1,62.1
1391343724695,87.1,62.3
1391343904705,87.1,62.3
1391343964734,87.1,62.4
1391344024784,86.8,62.5
1391344385145,87.6,62.5
1391344505214,87.1,62.4
1391344565234,87.6,62.5
1391344745364,87.1,62.7
1391344865476,87.5,63.0
1391344925534,87.6,63.1
1391345045654,87.1,63.1
1391345105686,87.4,63.2
1391345165756,87.1,63.1
1391345225815,87.2,63.2
1391345405910,87,63.4
1391345465935,87.6,63.4
1391345586045,88.7,63.3
1391345826225,89.8,63.4
1391345886296,89.9,63.4
1391345946372,89.8,63.3
1391346007225,90.1,63.5
1391346066436,90.3,63.4
1391346246494,90.5,63.3
1391346366604,90.5,63.4
1391346426664,90.5,63.4
1391346546724,91.1,63.5
1391346666845,90.4,63.5
1391346847016,90.4,63.7
1391346907066,89.9,63.6
1391346967085,88.9,63.4
1391347147174,88.9,63.6
1391347207224,89,63.7
1391347267294,88.9,63.6
1391347507434,87.8,63.6
1391347567504,87.6,63.6
1391347687625,87.4,63.7
1391347747675,87.4,63.5
1391347807695,87.4,63.5
1391347867714,87.3,63.6
1391347927715,87.1,63.6
1391348047754,86.5,63.7
1391348107824,86.3,63.5
1391348227935,86.6,63.7
1391348287994,86.3,63.6
1391348408095,86.4,63.8
1391348528183,86.5,63.8
1391348648256,86.5,63.9
1391348708315,86.7,63.9
1391348888394,86.9,63.9
1391349008446,86.6,63.9
1391349068456,86.5,64.0
1391349128474,86.5,63.9
1391349248544,86.8,64.0
1391349308604,87,64.1
1391349368664,87.3,64.0
1391349428727,87.7,64.2
1391349548834,89,64.1
1391349608895,89.6,64.2
1391349909074,90.8,64.2
1391349969105,91.1,64.3
1391350029145,91.5,64.3
1391350089179,91.9,64.3
1391350149234,92.2,64.5
1391350209295,92.3,64.3
1391350329376,92.2,64.4
1391350389415,92.2,64.4
1391350569595,91.9,64.5
1391350689694,92.1,64.4
1391350749746,92.6,64.5
1391350809794,92.9,64.6
1391350869835,93,64.6
1391351050004,93,64.7
1391351110054,93,64.8
1391351230175,93,64.7
1391351290216,93,64.7
1391351350234,93.2,64.8
1391351770644,96.5,64.8
1391351950815,96.8,64.8
1391352070937,97.1,64.9
1391352191054,97.8,64.9
1391352251105,98.3,64.9
1391352311166,98.3,64.9
1391352371205,98.3,64.9
1391352431224,98.3,64.9
1391352491206,98.4,65.0
1391352551215,98.6,65.1
1391352611226,98.6,65.1
1391352851275,98.9,65.2
1391352911348,99.2,65.2
1391352971415,99.4,65.2
1391353091485,99.5,65.3
1391353151505,99.3,65.4
1391353331655,98.9,65.4
1391353391685,99,65.6
1391353511785,99.3,65.6
1391353571855,99.5,65.6
1391353691926,99.6,65.6
1391353751986,99.2,65.7
1391353932096,98.9,65.6
1391353992126,99,65.6
1391354112226,99.2,65.6
1391354172296,99.4,65.7
1391354232357,99.6,65.7
1391354292396,99.6,65.7
1391354352455,99.6,65.8
1391354412525,99.8,65.7
1391354472576,99.8,65.7
1391354532645,99.9,65.8
1391354652685,99.9,65.6
1391354832745,99.9,65.7
1391354892746,99.9,65.8
1391354952817,99.9,65.8
1391355012875,99.9,65.8
1391355313155,99.9,65.9
1391355433216,99.9,65.9
1391355493257,99.9,65.9
1391355553315,99.9,66.0
1391355613367,99.9,66.1
1391355673355,99.9,66.1
1391355793406,99.9,66.1
1391355853455,99.9,66.1
1391355913466,99.9,66.1
1391355973477,99.9,66.0
1391356093565,99.9,66.2
1391356213665,99.9,66.2
1391356333795,99.9,66.3
1391356453876,99.9,66.3
1391356513946,99.9,66.4
1391356634055,99.9,66.4
1391356694065,99.9,66.4
1391356754075,99.9,66.4
1391356814115,99.9,66.4
1391356874105,99.9,66.4
1391356934135,99.9,66.4
1391357054185,99.9,66.4
1391357114186,99.9,66.5
1391357174205,99.9,66.6
1391357234225,99.9,66.5
1391357354296,99.9,66.6
1391357414345,99.9,66.6
1391357474405,99.9,66.6
1391357534455,99.9,66.5
1391357594485,99.9,66.6
1391357714605,99.9,66.7
1391357774645,99.9,66.6
1391357834706,99.9,66.7
1391357894768,99.9,66.8
1391357954836,99.9,66.8
1391358074901,99.9,66.7
1391358134915,99.9,66.7
1391358194937,99.9,66.8
1391358314986,99.9,66.7
1391358435055,99.9,66.8
1391358495096,99.9,66.9
1391358555165,99.9,67.0
1391358615175,99.9,67.0
1391358675235,99.9,67.0
1391358855416,99.9,67.2
1391358915476,99.9,67.2
1391358975505,99.9,67.2
1391359035565,99.9,67.2
1391359095566,99.9,67.2
1391359155599,99.9,67.2
1391359215606,99.9,67.1
1391359275635,99.9,67.1
1391359335656,99.9,67.1
1391359395676,99.9,67.1
1391359575716,99.9,67.2
1391359635756,99.9,67.2
1391359695797,99.9,67.2
1391359755845,99.9,67.2
1391359875966,99.9,67.3
1391359936027,99.9,67.5
1391359996086,99.9,67.4
1391360116176,99.9,67.4
1391360236296,99.9,67.4
1391360296326,99.9,67.4
1391360356327,99.9,67.4
1391360416357,99.9,67.5
1391360476368,99.9,67.5
1391360536416,99.9,67.5
1391360656526,99.9,67.6
1391360776646,99.9,67.7
1391360836707,99.9,67.7
1391360896756,99.9,67.7
1391360956806,99.9,67.8
1391361016886,99.9,67.7
1391361076936,99.9,67.8
1391361257047,99.9,68.0
1391361317097,99.9,67.9
1391361377167,99.9,67.8
1391361437186,99.9,67.9
1391361497237,99.9,67.9
1391361677418,99.9,67.9
1391361917569,99.9,68.1
1391361977587,99.9,68.2
1391362097627,99.9,68.1
1391362157627,99.9,68.2
1391362217668,99.9,68.1
1391362337667,99.9,68.1
1391362457677,99.9,68.0
1391362577700,99.9,68.1
1391362637698,99.9,68.2
1391362697728,99.9,68.3
1391362817837,99.9,68.1
1391362877847,99.9,68.1
1391362937859,99.8,68.1
1391362997907,99.4,68.2
1391363057977,99,68.1
1391363118037,98.5,68.1
1391363238137,96.7,68.0
1391363298177,96.1,68.0
1391363358177,95.5,68.0
1391363418187,94.9,68.1
1391363478258,94.4,68.1
1391363538309,94,68.0
1391363598368,93.4,68.1
1391363658417,93.3,68.1
1391363718458,93.7,68.1
1391363838477,92.7,68.2
1391363898477,92.7,68.2
1391364138718,92.7,68.3
1391364198788,92.7,68.1
1391364258849,92.8,68.1
1391364318889,92.8,68.1
1391364378958,92.2,68.0
1391364559078,91.5,68.0
1391364619088,91.8,68.0
1391364679149,92.4,68.2
1391364739282,92.3,68.2
1391364799188,92.9,68.3
1391364859219,92.9,68.5
1391364919288,92.9,68.5
1391364979358,93,68.6
1391365039408,93,68.5
1391365099468,92.5,68.6
1391365159499,92.5,68.6
1391365219550,91.1,68.6
1391365279589,91.5,68.5
1391365339668,91.6,68.4
1391365399689,91.4,68.4
1391365459708,91.4,68.5
1391365519729,91.8,68.5
1391365579778,91.2,68.6
1391365639829,91.5,68.6
1391365699878,91.6,68.7
1391365759859,92,68.9
1391365819938,90.6,68.8
1391365879998,90.7,68.9
1391365940059,90.6,68.9
1391366000058,90.3,68.9
1391366060119,91.3,69.0
1391366180179,92.4,69.1
1391366240229,91.5,69.3
1391366300289,91.7,69.3
1391366360339,92.1,69.4
1391366420368,91.2,69.5
1391366480388,91,69.6
1391366540388,91,69.8
1391366600458,90.9,69.9
1391366660469,90.6,70.0
1391366720488,90.4,70.0
1391366780508,90.3,69.8
1391366840540,90,69.8
1391366900598,89.7,70.0
1391366960659,89.2,70.0
1391367020708,88.6,70.2
1391367080778,88.9,70.0
1391367200888,91,70.3
1391367260939,90.9,70.2
1391367381059,87.8,70.5
1391367441090,87.2,70.5
1391367501109,87.1,70.6
1391367561119,86,70.7
1391367621178,88.3,70.9
1391367681178,84.8,71.0
1391367741199,84.9,71.2
1391367801261,86.6,71.4
1391367861318,85.4,71.5
1391367921349,85.1,71.5
1391367981429,86,71.6
1391368041479,84.9,71.6
1391368101551,86.7,71.5
1391368161609,87.9,71.7
1391368221649,87.5,71.7
1391368281709,88.5,71.6
1391368341728,88.4,71.6
1391368401759,89.8,71.7
1391368461819,91.3,71.7
1391368521879,92.7,71.7
1391368581910,92.5,71.7
1391368641959,92.3,71.8
1391368702020,92.5,71.8
1391368762069,92.2,71.8
1391368822089,93.1,71.8
1391368882090,92.6,71.9
1391368942080,92,72.0
1391369002100,92.7,71.9
1391369062100,93.8,71.9
1391369122100,93.3,71.9
1391369242100,93.6,72.0
1391369302119,94.1,72.0
1391369362110,94.5,71.9
1391369422120,94.5,72.0
1391369482129,94.6,71.9
1391369542169,94.6,71.8
1391369602190,94.7,71.8
1391369662200,95,71.8
1391369722249,95,71.9
1391369782340,95.5,72.0
1391369842380,95,71.9
1391369902440,95.3,72.0
1391369962480,95.3,72.0
1391370022539,94.8,71.9
1391370082591,94.4,71.8
1391370142645,93.6,71.8
1391370202690,93.4,71.9
1391370262699,92.9,71.8
1391370322759,92.1,71.9
1391370382820,92.3,71.9
1391370442821,91.1,71.7
1391370502890,91.2,71.7
1391370562930,91.5,71.6
1391370622990,92.2,71.7
1391370683051,92.5,71.7
1391370743100,93.7,71.8
1391370803160,93.6,71.7
1391370863190,93.1,71.8
1391370923190,92.9,71.8
1391370983220,92.5,71.8
1391371043220,91.5,71.8
1391371103260,91.5,71.9
1391371163311,92.2,71.8
1391371283360,92.1,71.8
1391371343432,92.1,72.0
1391371403490,90.3,71.9
1391371463530,91,71.9
1391371523600,90.9,71.9
1391371583660,91,72.0
1391371643721,90.4,71.9
1391371703772,90.4,71.9
1391371763811,90.3,72.1
1391371823871,91.8,72.1
1391371883920,91.8,72.1
1391372004041,89.7,71.9
1391372064101,90.2,72.0
1391372124091,89.3,72.0
1391372184121,89.1,72.0
1391372244142,88.9,72.0
1391372304190,88.6,72.1
1391372364180,88.7,72.1
1391372424200,87.3,72.1
1391372484210,87.4,72.0
1391372544212,90.4,72.1
1391372604210,87.2,72.1
1391372664270,88.5,72.1
1391372724321,89.6,72.2
1391372784370,88.2,72.3
1391372844441,89.3,72.2
1391372904501,88.6,72.1
1391372964551,88.3,72.1
1391373024602,88.6,72.1
1391373084661,87.4,72.1
1391373144702,88.7,71.9
1391373204711,87.4,71.9
1391373264731,86.8,71.9
1391373324741,87.2,72.0
1391373384761,86.3,71.9
1391373444823,87.7,72.0
1391373504873,86,72.0
1391373564903,87.1,72.0
1391373624912,87.7,72.2
1391373684891,87.3,72.0
1391373744920,87.8,72.1
1391373804932,87,72.0
1391373864981,87.4,72.1
1391373985081,88,72.1
1391374045141,87.3,72.0
1391374105201,88.5,72.2
1391374165211,87.9,72.2
1391374225282,88.2,72.2
1391374285332,87.1,72.1
1391374345391,87.7,72.1
1391374405434,89.1,72.2
1391374465515,88.9,72.2
1391374525564,88.6,72.2
1391374585633,88.6,72.2
1391374645697,88.7,72.0
1391374705763,88.7,72.0
1391374765808,87.3,72.0
1391374825865,87.2,72.1
1391374945994,87.2,72.1
1391375005994,86,72.0
1391375066078,84.6,72.0
1391375126133,84.7,72.0
1391375186183,85.2,72.0
1391375306294,86.4,72.0
1391375366369,85.6,72.1
1391375426426,86.2,72.2
1391375486486,85.2,72.3
1391375546536,87.9,72.3
1391375606584,84.9,72.4
1391375666608,84.7,72.4
1391375726644,85.3,72.6
1391375786643,84.6,72.6
1391375846648,84.7,72.7
1391375906694,84.2,72.6
1391376026813,84.5,72.4
1391376086865,84.6,72.4
1391376146929,85.7,72.3
1391376206984,86.7,72.3
1391376267044,88.3,72.3
1391376327057,85.3,72.3
1391376387085,84.8,72.3
1391376447108,85.9,72.3
1391376507074,85.8,72.1
1391376567096,85.2,72.2
1391376627107,84.6,72.4
1391376747104,83.5,72.2
1391376807145,84,72.2
1391376867176,86,72.0
1391376987287,84.2,72.1
1391377047344,84.2,72.0
1391377107394,84.2,72.1
1391377167408,84.2,72.0
1391377227394,86.1,71.9
1391377287414,85.7,72.0
1391377347437,85.2,72.2
1391377407441,85,72.2
1391377527459,83.5,72.2
1391377587461,86,72.4
1391377647537,84.8,72.2
1391377767634,85.1,72.1
1391377827716,84.4,72.0
1391377947804,84.8,72.0
1391378007872,84.2,71.9
1391378067922,85.6,72.0
1391378127998,83.9,72.0
1391378188006,84.1,71.9
1391378308117,85.8,71.7
1391378368135,85.2,71.8
1391378428161,85,71.7
1391378488194,85.6,71.8
1391378548244,85.6,71.6
1391378608318,86.5,71.6
1391378728415,85.6,71.7
1391378788495,86.6,71.6
1391378968647,86.6,71.5
1391379088695,86.3,71.6
1391379148715,86.6,71.5
1391379208794,87.2,71.6
1391379268845,87.3,71.4
1391379328897,87,71.5
1391379388969,85.5,71.6
1391379449005,85.9,71.7
1391379569106,86.4,71.4
1391379629150,85.9,71.8
1391379689215,85.5,71.7
1391379749299,85.2,71.9
1391379809326,85,71.9
