Date, LiquidTemp, TempOut, TempIn
1391390734811,53.94,46.76,54.0
1391390794881,53.94,46.76,54.0
1391390854901,53.94,46.58,54.0
1391390914971,53.94,46.58,54.0
1391391035052,53.94,46.58,53.8
1391391095071,53.94,46.58,54.0
1391391275182,53.94,46.58,54.0
1391391335212,53.94,46.58,54.0
1391391395261,53.94,46.58,54.0
1391391455331,53.94,46.40,54.0
1391391515391,53.94,46.40,54.0
1391391635471,53.94,46.58,54.0
1391391695521,53.94,46.58,53.8
1391391755581,53.94,46.58,53.8
1391391815651,53.94,46.58,53.8
1391391875711,53.94,46.58,53.8
1391391935722,53.94,46.40,53.8
1391391995722,53.94,46.40,53.8
1391392055732,53.94,46.40,53.8
1391392175802,53.94,46.40,54.0
1391392295941,53.94,46.40,54.0
1391392356001,53.94,46.40,53.8
1391392416061,53.94,46.40,53.8
1391392476111,53.94,46.40,53.8
1391392536121,53.94,46.40,53.8
1391392596121,53.94,46.40,54.0
1391392656131,53.94,46.40,53.8
1391392716131,53.94,46.40,54.0
1391392836142,53.94,46.40,54.0
1391392896141,53.94,46.40,54.0
1391392956162,53.94,46.40,54.0
1391393016172,53.94,46.40,54.0
1391393196292,53.94,46.40,53.8
1391393256352,53.94,46.40,53.8
1391393376421,53.94,46.40,53.8
1391393436442,53.94,46.40,53.8
1391393556551,53.94,46.40,53.8
1391393616581,53.94,46.40,53.8
1391393676631,53.94,46.40,53.8
1391393736651,53.94,46.40,53.8
1391393796731,53.94,46.40,53.8
1391393856781,53.94,46.40,53.8
1391393916841,53.94,46.40,53.8
1391393976891,53.94,46.40,53.8
1391394157083,53.94,46.40,53.8
1391394217142,53.94,46.40,53.8
1391394277162,53.94,46.40,53.8
1391394337181,53.94,46.40,53.8
1391394397181,53.94,46.40,53.8
1391394457221,53.94,46.22,53.8
1391394517231,53.94,46.22,53.8
1391394577251,53.94,46.04,53.8
1391394637311,53.94,46.04,53.8
1391394697361,53.94,45.86,53.8
1391394757421,53.94,45.68,53.6
1391394937472,53.94,45.32,53.6
1391394997501,53.94,45.14,53.6
1391395057571,53.94,45.14,53.6
1391395117571,53.94,44.78,53.6
1391395177651,53.94,44.78,53.6
1391395237711,53.94,44.78,53.8
1391395417871,53.94,44.60,53.6
1391395477901,53.94,44.78,53.6
1391395537911,53.94,44.60,53.6
1391395597911,53.94,44.42,53.6
1391395657931,53.94,44.24,53.6
1391395717952,53.94,44.06,53.6
1391395777961,53.94,43.88,53.6
1391395898071,53.94,43.88,53.6
1391395958091,53.94,43.70,53.6
1391396018162,53.94,43.88,53.6
1391396078222,53.94,43.70,53.6
1391396138282,53.94,43.70,53.6
1391396198321,53.94,43.70,53.6
1391396258341,53.94,43.70,53.6
1391396318402,53.94,43.70,53.6
1391396438481,53.94,43.70,53.6
1391396558551,53.94,43.70,53.6
1391396618561,53.94,43.70,53.6
1391396678592,53.94,43.88,53.6
1391396798611,53.94,44.06,53.6
1391396858621,53.94,44.24,53.6
1391396918681,53.94,44.24,53.6
1391396978741,53.94,44.42,53.4
1391397038792,53.94,44.42,53.4
1391397158911,53.94,44.60,53.6
1391397218941,53.94,44.60,53.6
1391397279021,53.94,44.60,53.4
1391397339082,53.94,44.60,53.6
1391397399142,53.94,44.60,53.4
1391397459182,53.94,44.60,53.4
1391397519181,53.94,44.60,53.4
1391397579221,53.94,44.60,53.4
1391397639231,53.94,44.60,53.4
1391397699251,53.94,44.42,53.4
1391397759301,53.94,44.42,53.4
1391397819341,53.94,44.24,53.4
1391397879403,53.94,44.24,53.4
1391397999422,53.94,43.88,53.2
1391398059471,53.94,43.88,53.2
1391398119531,53.94,43.88,53.4
1391398299591,53.94,43.52,53.4
1391398359631,53.94,43.52,53.2
1391398479762,53.94,43.34,53.2
1391398539811,53.94,43.34,53.2
1391398599861,53.94,43.34,53.2
1391398659891,53.94,43.16,53.2
1391398719912,53.94,42.98,53.2
1391398779921,53.94,42.80,53.2
1391398839951,53.94,42.80,53.2
1391398899961,53.94,42.80,53.2
1391398959961,53.94,42.80,53.2
1391399020041,53.94,42.80,53.2
1391399080091,53.94,42.98,53.2
1391399140102,53.94,42.80,53.2
1391399200172,53.94,42.80,53.2
1391399260202,53.94,42.44,53.2
1391399320281,53.94,42.44,53.2
1391399440401,53.94,42.26,53.2
1391399500442,53.94,42.08,53.2
1391399560442,53.94,42.08,53.2
1391399620501,53.94,41.90,53.2
1391399680552,53.94,41.90,53.2
1391399740571,53.94,41.90,53.2
1391399860622,53.94,41.90,53.2
1391399980671,53.94,41.90,53.1
1391400040721,53.94,41.90,53.2
1391400160791,53.94,41.72,53.2
1391400220801,53.94,41.72,53.1
1391400280811,53.94,41.54,53.1
1391400340832,53.94,41.54,53.2
1391400400832,53.94,41.36,53.1
1391400460862,53.94,41.18,53.1
1391400520912,53.94,41.00,53.1
1391400580981,53.94,41.00,53.1
1391400641031,53.94,41.00,53.1
1391400761151,53.94,41.00,53.1
1391400881272,53.94,40.82,53.2
1391401061362,53.94,40.28,53.1
1391401121421,53.94,40.28,53.1
1391401181453,53.94,40.28,53.1
1391401361622,53.94,40.10,53.1
1391401481741,53.94,40.10,53.1
1391401541791,53.94,40.10,53.1
1391401601842,53.94,40.10,53.1
1391401721971,53.94,40.28,53.1
1391401781981,53.94,40.10,53.1
1391401842001,53.94,40.10,53.1
1391401902061,53.94,40.10,52.9
1391401962121,53.94,40.10,53.1
1391402082221,53.94,39.74,52.9
1391402142292,53.94,39.74,52.9
1391402262411,53.94,39.92,52.9
1391402382511,53.94,39.74,52.9
1391402442571,53.94,39.74,52.9
1391402502591,53.94,39.74,52.9
1391402562601,53.94,39.74,52.9
1391402622612,53.94,39.74,52.9
1391402742612,53.94,39.38,52.9
1391402802622,53.94,39.38,52.9
1391402862622,53.94,39.38,52.9
1391402922632,53.94,39.20,52.9
1391402982681,53.94,39.20,52.7
1391403042721,53.94,39.20,52.9
1391403102741,53.94,39.20,52.9
1391403162791,53.94,39.20,52.9
1391403222852,53.94,39.74,52.7
1391403282921,53.94,40.10,52.7
1391403403032,53.94,41.00,52.7
1391403463082,53.94,41.18,52.7
1391403523101,53.94,41.36,52.7
1391403763331,53.94,41.18,52.7
1391403823361,53.94,41.18,52.7
1391403883421,53.94,41.18,52.5
1391403943421,53.94,41.00,52.7
1391404003401,53.94,41.00,52.7
1391404063431,53.94,41.00,52.5
1391404183511,53.94,40.82,52.5
1391404243571,53.94,40.82,52.5
1391404303632,53.94,40.82,52.5
1391404363692,53.94,41.00,52.5
1391404423701,53.94,41.00,52.5
1391404483751,53.94,40.82,52.5
1391404543832,53.94,40.64,52.5
1391404663911,53.94,40.64,52.5
1391404723931,53.94,40.64,52.5
1391404783982,53.94,40.64,52.3
1391404904071,53.94,40.46,52.3
1391404964082,53.94,40.46,52.3
1391405024101,53.94,40.28,52.3
1391405084122,53.94,40.10,52.3
1391405144151,53.94,40.10,52.3
1391405204172,53.94,40.10,52.3
1391405264181,53.94,40.10,52.3
1391405324201,53.94,39.74,52.3
1391405384222,53.94,39.92,52.3
1391405444241,53.94,39.74,52.3
1391405504301,53.94,39.74,52.3
1391405564361,53.94,39.74,52.2
1391405624421,53.94,39.74,52.3
1391405684422,53.94,39.56,52.2
1391405804483,53.94,39.74,52.3
1391405864562,53.94,39.74,52.3
1391405924621,53.94,39.56,52.3
1391405984681,53.94,39.74,52.2
1391406044721,53.94,40.10,52.2
1391406104781,53.94,40.10,52.2
1391406344902,53.94,39.74,52.2
1391406404921,53.83,39.74,52.2
1391406464931,53.94,39.56,52.2
1391406524952,53.94,39.74,52.2
1391406584971,53.94,39.56,52.2
1391406645021,53.94,39.56,52.2
1391406705081,53.94,39.38,52.2
1391406825171,53.94,39.20,52.2
1391407065422,53.94,39.56,52.2
1391407125422,53.83,39.56,52.2
1391407245521,53.83,39.38,52.0
1391407305571,53.94,39.38,52.0
1391407365571,53.94,39.38,52.0
1391407425602,53.94,39.38,52.0
1391407545621,53.83,39.20,52.0
1391407605641,53.94,38.84,52.0
1391407665652,53.83,38.84,52.0
1391407725671,53.83,38.84,52.0
1391407785701,53.83,38.84,52.0
1391407845712,53.94,39.02,52.0
1391407965801,53.83,39.20,52.0
1391408025831,53.94,39.56,51.8
1391408085912,53.94,39.74,52.0
1391408206021,53.83,40.10,51.8
1391408266062,53.94,40.28,51.8
1391408326141,53.94,40.28,51.8
1391408506291,53.83,40.10,51.8
1391408566281,53.83,40.10,51.8
1391408626322,53.94,40.10,51.8
1391408686321,53.94,40.10,51.8
1391408746341,53.94,40.10,51.8
1391408866411,53.94,39.92,51.8
1391408926422,53.83,39.92,51.8
1391408986481,53.83,39.92,51.8
1391409166652,53.83,39.92,51.8
1391409286761,53.83,39.74,51.6
1391409346812,53.83,39.74,51.6
1391409406871,53.94,39.74,51.8
1391409466901,53.83,39.74,51.6
1391409526901,53.83,39.74,51.6
1391409586921,53.83,39.56,51.6
1391409646931,53.83,39.38,51.6
1391409706932,53.83,39.20,51.6
1391409766942,53.83,39.20,51.6
1391409826952,53.83,39.20,51.6
1391409886961,53.83,39.20,51.4
1391409946961,53.83,39.02,51.6
1391410066991,53.83,39.20,51.6
1391410247141,53.83,39.02,51.6
1391410307151,53.83,38.84,51.4
1391410367191,53.83,38.66,51.4
1391410427251,53.83,38.48,51.4
1391410487311,53.83,38.66,51.4
1391410667422,53.83,39.20,51.4
1391410787452,53.71,39.38,51.4
1391410847501,53.83,38.84,51.4
1391410907571,53.83,39.02,51.4
1391410967621,53.83,39.20,51.4
1391411027681,53.83,39.38,51.4
1391411147792,53.83,39.20,51.4
1391411207841,53.83,38.66,51.4
1391411267921,53.83,38.48,51.4
1391411327962,53.83,38.48,51.4
1391411388001,53.83,38.30,51.4
1391411448072,53.83,38.30,51.3
1391411508132,53.83,38.30,51.4
1391411568182,53.83,38.12,51.4
1391411628232,53.83,38.12,51.3
1391411688303,53.83,38.12,51.4
1391411748311,53.83,37.94,51.4
1391411928361,53.83,38.12,51.4
1391411988361,53.71,38.12,51.3
1391412048422,53.83,37.94,51.3
1391412108462,53.83,37.94,51.3
1391412168521,53.83,37.94,51.3
1391412408752,53.83,37.94,51.3
1391412468801,53.83,37.94,51.3
1391412528852,53.71,37.76,51.3
1391412588921,53.83,37.58,51.3
1391412648981,53.83,37.58,51.1
1391412709001,53.83,37.94,51.3
1391412769061,53.83,38.30,51.1
1391412829101,53.83,38.30,51.3
1391412949112,53.83,37.94,51.1
1391413009131,53.71,38.12,51.1
1391413069121,53.83,38.30,51.1
1391413129151,53.83,38.48,51.1
1391413189151,53.83,38.48,51.1
1391413249171,53.83,38.48,51.1
1391413309181,53.83,38.66,51.1
1391413369191,53.71,38.84,51.1
1391413489232,53.83,39.02,51.1
1391413549251,53.83,39.02,51.1
1391413609311,53.71,39.02,51.1
1391413669371,53.83,38.84,51.1
1391413729421,53.83,38.84,51.1
1391413789471,53.83,38.84,50.9
1391413849531,53.71,39.02,51.1
1391413969652,53.71,38.84,50.9
1391414029712,53.83,38.84,51.1
1391414149811,53.71,39.02,50.9
1391414209861,53.71,39.02,50.9
1391414329971,53.71,39.02,50.9
1391414390021,53.71,39.20,50.9
1391414450081,53.71,39.20,50.9
1391414570191,53.71,39.20,50.9
1391414630262,53.71,39.20,50.9
1391414750361,53.71,39.38,50.9
1391414810421,53.71,39.38,50.9
1391414870412,53.71,39.56,50.9
1391414990441,53.71,39.74,50.9
1391415050451,53.71,39.74,50.7
1391415110471,53.71,40.10,50.9
1391415170491,53.71,40.10,50.9
1391415230542,53.71,40.28,50.9
1391415290601,53.71,40.64,50.9
1391415350601,53.71,40.46,50.9
1391415410642,53.71,40.46,50.9
1391415470691,53.71,40.28,50.9
1391415650832,53.71,41.00,50.9
1391415830961,53.71,41.36,50.9
1391415890961,53.71,41.36,50.9
1391415951032,53.71,41.54,50.9
1391416011215,53.71,41.36,50.9
1391416071111,53.71,41.36,50.9
1391416131121,53.71,41.54,50.7
1391416191112,53.71,41.54,50.7
1391416251151,53.71,41.54,50.9
1391416311181,53.71,41.54,50.7
1391416431212,53.71,41.54,50.7
1391416551231,53.71,41.54,50.7
1391416611302,53.71,41.54,50.7
1391416671351,53.71,41.54,50.7
1391416791362,53.71,41.54,50.7
1391416911422,53.60,41.54,50.7
1391416971481,53.60,41.54,50.7
1391417031532,53.60,41.54,50.7
1391417091591,53.71,41.54,50.5
1391417151651,53.71,41.54,50.5
1391417211711,53.71,41.54,50.5
1391417271762,53.71,41.54,50.5
1391417331821,53.71,41.54,50.5
1391417451902,53.71,41.18,50.5
1391417511951,53.60,41.00,50.5
1391417571991,53.60,41.00,50.5
1391417632061,53.71,41.18,50.5
1391417692081,53.71,41.18,50.5
1391417812141,53.71,41.54,50.5
1391417872201,53.71,41.54,50.5
1391417992321,53.71,41.36,50.5
1391418052381,53.60,41.54,50.5
1391418112432,53.60,41.90,50.5
1391418172441,53.60,41.90,50.5
1391418292481,53.60,41.72,50.5
1391418352542,53.60,41.90,50.5
1391418412601,53.60,42.08,50.5
1391418472641,53.60,42.44,50.5
1391418532712,53.60,42.44,50.5
1391418652832,53.60,42.80,50.5
1391418712881,53.60,42.80,50.5
1391418772951,53.60,42.80,50.5
1391418832982,53.60,42.80,50.5
1391418893051,53.60,42.80,50.5
1391418953102,53.60,42.80,50.5
1391419013171,53.60,42.80,50.5
1391419073211,53.60,42.62,50.5
1391419253401,53.60,41.90,50.5
1391419313452,53.60,41.54,50.5
1391419373431,53.60,41.18,50.5
1391419433462,53.60,41.00,50.5
1391419493461,53.60,40.82,50.5
1391419553452,53.60,40.64,50.5
1391419673481,53.60,40.28,50.4
1391419733482,53.60,40.10,50.5
1391419793542,53.60,40.10,50.4
1391419853592,53.60,40.10,50.4
1391419913661,53.60,39.92,50.5
1391420093751,53.60,41.00,50.4
1391420153821,53.60,41.00,50.4
1391420213881,53.60,40.64,50.4
1391420273932,53.60,40.28,50.4
1391420394042,53.60,39.74,50.4
1391420454091,53.60,39.38,50.4
1391420514162,53.49,39.38,50.4
1391420574221,53.60,39.38,50.4
1391420634271,53.60,39.20,50.4
1391420694301,53.49,39.20,50.4
1391420754311,53.60,39.20,50.4
1391420814371,53.60,39.20,50.4
1391420874421,53.60,39.20,50.4
1391420934421,53.60,39.20,50.4
1391420994482,53.49,39.38,50.2
1391421054531,53.60,39.38,50.4
1391421114571,53.49,39.38,50.4
1391421234711,53.49,39.20,50.2
1391421354822,53.49,39.20,50.4
1391421414871,53.49,39.38,50.4
1391421474941,53.60,39.74,50.4
1391421595032,53.49,40.10,50.2
1391421655091,53.49,40.28,50.2
1391421715161,53.49,40.28,50.4
1391421775192,53.49,40.28,50.2
1391421835271,53.49,40.28,50.2
1391421895332,53.49,40.28,50.2
1391421955372,53.49,40.64,50.2
1391422015411,53.49,40.64,50.2
1391422075471,53.49,41.00,50.2
1391422135501,53.49,41.00,50.2
1391422255591,53.49,40.64,50.2
1391422315611,53.49,40.46,50.2
1391422375612,53.49,40.46,50.2
1391422435611,53.49,40.64,50.2
1391422495612,53.49,40.64,50.2
1391422555621,53.49,40.64,50.2
1391422615611,53.49,40.82,50.2
1391422735651,53.60,40.64,50.2
1391422795651,53.49,40.64,50.2
1391422855671,53.49,40.64,50.2
1391422915671,53.49,40.82,50.2
1391423095761,53.49,40.64,50.2
1391423275812,53.49,40.82,50.2
1391423335821,53.49,41.18,50.2
1391423575902,53.49,41.54,50.2
1391423635911,53.49,41.54,50.2
1391423695991,53.49,41.54,50.2
1391423756023,53.49,41.36,50.2
1391423876121,53.38,41.72,50.0
1391423936191,53.49,42.08,50.2
1391424056321,53.38,42.08,50.0
1391424116361,53.49,42.08,50.0
1391424176412,53.49,41.72,50.0
1391424236461,53.49,41.72,50.2
1391424356542,53.38,41.72,50.2
1391424416592,53.38,41.72,50.2
1391424476662,53.38,41.54,50.0
1391424536702,53.38,41.72,50.2
1391424596761,53.38,41.54,50.0
1391424656832,53.38,41.54,50.0
1391424716882,53.38,41.54,50.0
1391424776952,53.38,41.90,50.0
1391424837001,53.38,42.08,50.0
1391424897051,53.38,42.08,50.0
1391424957061,53.38,42.08,50.0
1391425077191,53.38,41.90,50.0
1391425197301,53.38,41.90,50.0
1391425257371,53.38,41.90,50.0
1391425317411,53.38,41.90,50.0
1391425377421,53.38,41.72,50.0
1391425437421,53.38,41.72,50.0
1391425497421,53.38,41.54,50.0
1391425557482,53.38,41.54,50.0
1391425617542,53.38,41.54,50.0
1391425737651,53.38,41.36,50.0
1391425797711,53.38,41.36,50.0
1391425857731,53.38,41.18,50.0
1391425917771,53.38,41.18,50.0
1391425977832,53.38,41.18,50.0
1391426097942,53.38,41.18,50.0
1391426157992,53.38,41.36,50.0
1391426218042,53.38,41.18,50.0
1391426278102,53.38,41.18,50.0
1391426338162,53.38,41.18,50.0
1391426398213,53.38,41.18,50.0
1391426458252,53.38,41.18,50.0
1391426518322,53.38,41.18,50.0
1391426578322,53.26,41.36,50.0
1391426638352,53.38,41.36,50.0
1391426698363,53.38,41.36,50.0
1391426758365,53.38,41.36,50.0
1391426818422,53.38,41.36,50.0
1391426878484,53.26,41.36,49.8
1391426938542,53.38,41.36,50.0
1391426998582,53.38,41.36,50.0
1391427058652,53.38,41.18,49.8
1391427118715,53.26,41.36,49.8
1391427178762,53.26,41.54,49.8
1391427238822,53.38,41.54,49.8
1391427298872,53.38,41.54,49.8
1391427358942,53.26,41.36,49.8
1391427418992,53.38,41.36,49.8
1391427479051,53.26,41.36,49.8
1391427539111,53.26,41.36,49.8
1391427599132,53.26,41.36,49.8
1391427659142,53.26,41.18,49.8
1391427719142,53.38,41.18,49.8
1391427779162,53.26,41.18,49.8
1391427839172,53.26,41.18,49.8
1391427899174,53.26,41.18,49.8
1391427959272,53.26,41.36,49.8
1391428019292,53.26,41.54,49.8
1391428079352,53.26,41.54,50.0
1391428139402,53.26,41.72,49.8
1391428199423,53.26,41.72,49.8
1391428259497,53.26,41.54,49.8
1391428319552,53.26,41.54,49.8
1391428379594,53.26,41.54,49.8
1391428499712,53.26,41.54,49.8
1391428559702,53.26,41.54,49.8
1391428619712,53.26,41.54,49.8
1391428679734,53.26,41.54,49.8
1391428799824,53.26,41.90,49.8
1391428859852,53.26,41.90,49.8
1391428919932,53.26,41.90,49.8
1391428979995,53.26,41.90,49.8
1391429040042,53.26,41.90,49.8
1391429100102,53.26,41.90,49.8
1391429160171,53.26,41.90,49.8
1391429220222,53.26,41.90,49.8
1391429280302,53.26,41.72,49.8
1391429340341,53.26,41.72,49.8
1391429400332,53.26,41.90,49.8
1391429460342,53.26,41.90,49.8
1391429520382,53.26,41.90,49.8
1391429580422,53.26,42.08,49.8
1391429640472,53.26,42.26,49.8
1391429760622,53.26,42.98,49.8
1391429820643,53.26,42.98,49.8
1391429880712,53.26,42.80,50.0
1391429940792,53.26,42.80,49.8
1391430000822,53.26,42.62,49.8
1391430060892,53.15,42.44,49.8
1391430120953,53.15,42.44,49.8
1391430180952,53.26,42.44,49.8
1391430241023,53.15,42.26,49.8
1391430301082,53.15,42.08,49.8
1391430361132,53.26,42.26,49.8
1391430421152,53.26,42.26,49.8
1391430481202,53.15,42.26,49.8
1391430541262,53.15,42.26,49.8
1391430601349,53.26,42.08,49.8
1391430661342,53.15,42.26,49.8
1391430721362,53.26,42.26,49.8
1391430781422,53.15,42.08,49.8
1391430841442,53.15,42.08,49.8
1391430901482,53.15,42.08,49.8
1391430961539,53.15,42.08,49.8
1391431021582,53.15,42.08,49.8
1391431081593,53.15,42.26,49.8
1391431141612,53.15,42.44,49.8
1391431201632,53.15,42.26,49.8
1391431261643,53.15,42.26,49.8
1391431321662,53.15,42.44,49.8
1391431381694,53.15,42.44,49.8
1391431441732,53.15,42.44,49.8
1391431501792,53.15,42.44,49.8
1391431561871,53.15,42.44,49.8
1391431621912,53.15,42.26,49.8
1391431681962,53.15,42.08,49.8
1391431742027,53.15,42.26,49.8
1391431802082,53.15,42.26,49.8
1391431862144,53.15,42.26,49.8
1391431922192,53.15,42.26,49.8
1391431982212,53.15,42.26,49.8
1391432042259,53.15,42.26,49.8
1391432102292,53.15,42.26,49.8
1391432162362,53.15,42.26,49.8
1391432222422,53.04,42.08,49.8
1391432282512,53.15,42.08,49.8
1391432342533,53.15,42.08,49.8
1391432402587,53.15,42.08,49.8
1391432462612,53.15,42.08,49.8
1391432522634,53.15,42.08,49.8
1391432642642,53.15,42.08,49.8
1391432702672,53.15,42.08,49.8
1391432762722,53.15,42.08,49.8
1391432822762,53.15,42.08,49.8
1391432882802,53.15,41.90,49.8
1391432942852,53.15,41.90,49.8
1391433002891,53.15,41.90,49.8
1391433062932,53.04,42.08,49.8
1391433122992,53.04,41.90,49.8
1391433183057,53.15,41.90,49.6
1391433243102,53.15,41.90,49.8
1391433303154,53.15,41.90,49.8
1391433483325,53.15,41.72,49.8
1391433543392,53.04,41.90,49.8
1391433603422,53.04,41.90,49.8
1391433663438,53.04,41.72,49.8
1391433723442,53.15,41.72,49.6
1391433783452,53.15,41.90,49.8
1391433843461,53.04,41.90,49.6
1391433903452,53.15,41.90,49.6
1391433963482,53.04,41.90,49.8
1391434023452,53.04,41.90,49.8
1391434083462,53.04,41.90,49.8
1391434203542,53.04,41.90,49.6
1391434263611,53.04,41.90,49.6
1391434323632,53.04,41.90,49.8
1391434383642,53.04,41.90,49.8
1391434443682,53.04,41.90,49.6
1391434503722,53.04,41.90,49.8
1391434563784,53.04,42.08,49.8
1391434623853,53.04,42.08,49.6
1391434743942,53.04,42.08,49.6
1391434804002,53.04,42.08,49.6
1391434864071,53.04,42.08,49.6
1391434924141,53.04,42.08,49.8
1391435044232,53.04,42.08,49.8
1391435104292,53.04,41.90,49.8
1391435164352,53.04,41.90,49.8
1391435224414,53.04,41.90,49.8
1391435344432,53.04,42.08,49.8
1391435404491,53.04,42.08,49.8
1391435464542,53.04,42.08,49.8
1391435524542,53.04,42.08,49.8
1391435584562,53.04,42.08,49.8
1391435644572,53.04,41.90,49.8
1391435764592,53.04,41.90,49.8
1391435824623,53.04,41.90,49.8
1391435884632,53.04,41.90,49.8
1391435944632,53.04,41.72,49.6
1391436004652,53.04,41.72,49.8
1391436064662,53.04,41.72,49.8
1391436124682,52.92,41.72,49.8
1391436184722,53.04,41.72,49.6
1391436244771,53.04,41.72,49.8
1391436304834,53.04,41.72,49.6
1391436364912,52.92,41.54,49.6
1391436424952,53.04,41.54,49.6
1391436485002,52.92,41.54,49.6
1391436605052,52.92,41.36,49.6
1391436665133,53.04,41.36,49.6
1391436845242,52.92,41.00,49.6
1391436905318,52.92,41.00,49.8
1391436965352,52.92,40.64,49.8
1391437085472,52.92,40.64,49.6
1391437145512,52.92,40.46,49.6
1391437205562,52.92,40.28,49.6
1391437265641,52.92,40.10,49.6
1391437325692,52.92,40.10,49.6
1391437385762,52.92,40.10,49.6
1391437445802,52.92,39.92,49.6
1391437505952,52.92,39.74,49.6
1391437565854,52.92,39.74,49.6
1391437625881,52.92,39.56,49.6
1391437685892,52.92,39.38,49.6
1391437745902,52.92,39.38,49.6
1391437865932,52.92,39.20,49.6
1391437925942,52.92,38.84,49.6
1391437985964,52.92,38.84,49.6
1391438105982,52.92,38.66,49.6
1391438166042,52.92,38.48,49.6
1391438226102,52.92,38.48,49.6
1391438286112,52.92,38.30,49.6
1391438346171,52.92,38.48,49.6
1391438466282,52.92,38.30,49.6
1391438526351,52.92,38.12,49.6
1391438586402,52.92,37.94,49.6
1391438646452,52.92,37.94,49.6
1391438706446,52.92,37.94,49.6
1391438766452,52.92,37.94,49.6
1391438826452,52.92,37.76,49.6
1391438886482,52.92,37.76,49.6
1391438946532,52.92,37.58,49.6
1391439066662,52.92,37.40,49.6
1391439126672,52.92,37.40,49.6
1391439186692,52.92,37.22,49.6
1391439246712,52.81,37.22,49.6
1391439366732,52.92,37.22,49.6
1391439486821,52.92,37.04,49.6
1391439546852,52.81,36.86,49.6
1391439606913,52.92,36.86,49.6
1391439666972,52.81,37.04,49.6
1391439727013,52.81,37.04,49.6
1391439787082,52.81,36.86,49.6
1391439847142,52.81,36.68,49.6
1391439907209,52.81,36.68,49.6
1391439967232,52.81,36.68,49.6
1391440027282,52.81,36.68,49.6
1391440087321,52.81,36.50,49.5
1391440147332,52.81,36.50,49.5
1391440207362,52.81,36.50,49.5
1391440267382,52.81,36.50,49.5
1391440327412,52.81,36.50,49.6
1391440447505,52.81,36.50,49.5
1391440507542,52.81,36.68,49.5
1391440687702,52.81,36.68,49.5
1391440747792,52.81,36.68,49.5
1391440867892,52.81,36.50,49.5
1391440927942,52.81,36.50,49.5
1391440987972,52.81,36.50,49.5
1391441047992,52.81,36.50,49.5
1391441228152,52.81,36.14,49.5
1391441348252,52.81,36.14,49.5
1391441468390,52.81,36.14,49.5
1391441528412,52.81,36.14,49.3
1391441588482,52.81,36.32,49.3
1391441648552,52.81,36.14,49.5
1391441708572,52.81,36.32,49.3
1391441768592,52.81,36.14,49.3
1391441828612,52.81,36.14,49.3
1391441888652,52.81,36.32,49.3
1391441948713,52.81,37.22,49.3
1391442008787,52.81,38.84,49.3
1391442128855,52.81,41.90,49.3
1391442248983,52.81,44.06,49.3
1391442309022,52.81,44.78,49.3
1391442429112,52.81,46.04,49.3
1391442549206,52.81,48.02,49.3
1391442609212,52.81,48.92,49.3
1391442669252,52.81,49.64,49.3
1391442729340,52.81,50.00,49.1
1391442909482,52.81,52.16,49.1
1391442969542,52.70,53.24,49.1
1391443089592,52.70,52.88,49.1
1391443149662,52.70,52.88,49.1
1391443269791,52.70,54.14,49.1
1391443329782,52.70,55.04,49.1
1391443389852,52.70,55.94,49.3
1391443449822,52.70,56.48,49.1
1391443509863,52.81,57.38,49.1
1391443629902,52.70,58.10,49.1
1391443689928,52.70,58.64,49.1
1391443749922,52.70,59.18,49.1
1391443809953,52.70,59.36,49.1
1391443869952,52.70,59.72,49.1
1391443989982,52.70,60.44,49.1
1391444170072,52.70,60.80,49.1
1391444230152,52.70,60.08,49.1
1391444410302,52.70,60.98,49.1
1391444470302,52.70,61.52,49.3
1391444530362,52.70,61.70,49.1
1391444590430,52.70,61.34,49.1
1391444650432,52.70,61.70,49.1
1391444710502,52.70,60.80,49.3
1391444770539,52.70,59.72,49.1
1391444830602,52.70,58.82,49.1
1391444890622,52.70,58.28,49.1
1391444950635,52.70,58.64,49.3
1391445010652,52.70,59.90,49.1
1391445070663,52.70,60.62,49.3
1391445130691,52.70,61.34,49.3
1391445190743,52.70,62.42,49.3
1391445250751,52.59,62.24,49.1
1391445310811,52.70,62.24,49.3
1391445370881,52.59,62.42,49.1
1391445430941,52.59,62.24,49.1
1391445491001,52.70,61.34,49.1
1391445551051,52.70,61.52,49.1
1391445611101,52.70,60.98,49.3
1391445671151,52.59,60.44,49.3
1391445731221,52.59,60.08,49.3
1391445791231,52.59,60.80,49.3
1391445851253,52.59,61.16,49.3
1391445911311,52.59,61.16,49.1
1391445971351,52.59,61.16,49.3
1391446031421,52.59,61.52,49.3
1391446091421,52.59,62.24,49.3
1391446151481,52.59,62.96,49.3
1391446211542,52.59,63.68,49.3
1391446271581,52.59,64.04,49.3
1391446331651,52.59,65.30,49.3
1391446391711,52.59,66.38,49.3
1391446451772,52.59,67.64,49.3
1391446511821,52.59,67.64,49.3
1391446571841,52.59,66.74,49.5
1391446691871,52.59,65.30,49.3
1391446751891,52.59,66.20,49.3
1391446871972,52.59,67.64,49.3
1391446932001,52.59,67.10,49.5
1391446992071,52.59,66.56,49.5
1391447112181,52.59,68.18,49.5
1391447172242,52.59,68.18,49.5
1391447232291,52.59,67.10,49.5
1391447292351,52.59,66.20,49.5
1391447352401,52.59,66.74,49.5
1391447412421,52.59,67.46,49.5
1391447472481,52.59,68.00,49.5
1391447532521,52.59,67.46,49.5
