1393003001884,63.3,70.6
1393003302110,63.5,70.8
1393003452207,63.7,70.8
1393003752405,63.9,70.8
1393003902565,64.0,70.7
1393004202682,64.2,70.5
1393004652971,64.6,70.1
1393005253364,65.1,69.4
1393005403466,65.1,69.2
1393005553560,65.3,69.0
1393005703667,65.5,68.7
1393005853681,65.7,68.6
1393006003781,65.7,68.5
1393006153894,65.8,68.3
1393006303995,65.8,68.2
1393006454090,66.0,68.2
1393006904469,66.0,68.4
1393007354622,65.8,68.5
1393007504730,65.8,68.5
1393007654839,66.0,68.7
1393007955023,65.8,68.7
1393008405321,65.8,69.0
1393008555423,65.7,69.1
1393008705528,65.7,69.2
1393008855571,65.5,69.3
1393009005662,65.5,69.4
1393009155762,65.3,69.4
1393009305864,65.3,69.4
1393009455960,65.3,69.4
1393009756170,65.3,69.5
1393009906276,65.3,69.5
1393010056415,65.3,69.5
1393010206462,65.3,69.5
1393010356582,65.3,69.5
1393010506683,65.3,69.4
1393010656774,65.5,69.2
1393010806879,65.5,69.1
1393011257167,65.8,68.8
1393011557363,66.0,68.8
1393011857570,66.4,68.5
1393012157791,66.4,68.1
1393012307873,66.6,67.9
1393012457960,66.7,67.9
1393012608063,66.7,67.7
1393012758160,66.9,67.5
1393012908260,67.1,67.4
1393013208465,67.1,67.0
1393013508661,67.5,66.8
1393013693470,67.6,66.6
1393013843380,67.8,66.5
1393013993474,68.0,66.2
1393014293692,68.2,65.9
1393014443792,68.2,65.7
1393014593878,68.4,65.7
1393014744008,68.4,65.6
1393014894077,68.4,65.6
1393015044210,68.4,65.7
1393015194278,68.4,66.0
1393015344377,68.4,65.9
1393015494479,68.5,65.8
1393015644606,68.5,65.7
1393015794708,68.5,65.4
1393016094875,68.5,65.0
1393016244978,68.7,64.7
1393016395084,68.5,64.4
1393016545184,68.7,64.3
1393016695279,68.5,64.3
1393016995485,68.4,64.5
1393017145624,68.2,64.7
1393017295686,68.0,64.9
1393017595878,67.8,65.3
1393017896078,67.6,65.6
1393018046178,67.5,65.8
1393018196286,67.3,65.9
1393018346383,67.3,66.1
1393018496480,67.3,66.3
1393018646587,67.1,66.5
1393018796685,67.1,66.7
1393018946785,66.9,66.8
1393019096878,66.9,66.9
1393019397076,66.7,67.1
1393019547176,66.7,67.2
1393019697297,66.6,67.2
1393019847376,66.6,67.2
1393020297687,66.4,67.4
1393020748006,66.2,67.4
1393020898154,66.2,67.4
1393021048197,66.2,67.4
1393021198278,66.2,67.3
1393021348380,66.0,67.3
1393021498494,66.2,67.3
1393021648594,66.2,67.3
1393021948780,66.0,67.3
1393022098877,66.2,67.3
1393022248980,66.2,67.4
1393022399057,66.2,67.4
1393022549144,66.0,67.4
1393022699245,66.0,67.4
1393022849363,66.0,67.3
1393022999447,66.0,67.3
1393023299646,66.0,67.3
1393023449739,66.0,67.3
1393023749945,65.8,67.3
1393023900037,65.8,67.2
1393024050168,65.8,67.2
1393024200247,65.7,67.3
1393024650571,65.7,67.3
1393024800635,65.7,67.3
1393025100822,65.5,67.3
1393025250897,65.5,67.3
1393025401000,65.5,67.3
1393025551102,65.5,67.3
1393025851311,65.5,67.3
1393026001406,65.5,67.2
1393026151499,65.5,67.2
1393026301605,65.5,67.2
1393026751919,65.3,67.3
1393026902034,65.3,67.4
1393027052106,65.3,67.4
1393027202201,65.3,67.5
1393027352297,65.3,67.6
1393027652510,65.3,67.4
1393027802627,65.3,67.4
1393028102779,65.3,67.8
1393028402990,65.3,68.0
1393028553070,65.3,68.1
1393028703190,65.3,68.2
1393028853308,65.3,68.3
1393029003387,65.3,68.4
1393029153480,65.3,68.5
1393029753890,65.5,68.8
1393029903982,65.5,68.9
1393030054069,65.3,68.9
1393030204182,65.5,69.0
1393030354280,65.3,69.1
1393030504369,65.3,69.2
1393030654468,65.3,69.3
1393031254895,65.3,69.5
1393031404979,65.3,69.5
1393031555116,65.3,69.6
1393031705190,65.3,69.6
1393031855268,65.3,69.7
1393032005411,65.3,69.8
1393032155488,65.3,69.9
1393032305575,65.3,69.9
1393032455676,65.3,70.0
1393032605815,65.3,70.1
1393032755878,65.3,70.2
1393032905987,65.1,70.2
1393033056079,65.1,70.3
1393033206185,65.1,70.4
1393033356290,65.1,70.5
1393033506386,65.1,70.6
1393033656489,65.1,70.7
1393033956719,65.1,70.5
1393034106792,65.3,70.2
1393034256882,65.7,70.0
1393034557079,66.6,69.1
1393034707181,67.1,68.7
1393034857291,67.5,68.1
1393035007382,67.8,67.7
1393035157498,68.2,67.2
1393035457687,68.9,66.6
1393035607799,69.1,66.2
1393035757888,69.3,66.0
1393035908011,69.6,65.9
1393036058108,69.8,65.6
1393036208247,70.0,65.5
1393036358304,70.0,65.4
1393036508422,70.2,65.1
1393036658486,70.3,65.1
1393036808581,70.5,64.9
1393036958679,70.7,64.8
1393037108780,70.7,64.6
1393037408982,70.9,64.3
1393037559092,70.9,64.3
1393037709181,70.9,64.3
1393038609491,71.1,64.0
1393039209589,71.6,73.3
1393039809672,72.5,76.4
1393040409779,72.0,76.9
1393041610001,69.4,81.8
1393042210087,68.7,82.4
1393042810193,68.2,82.4
1393043410278,67.6,82.0
1393044610461,67.1,80.9
1393045210572,66.9,80.3
1393046410778,66.4,79.3
1393047010870,66.2,78.9
1393047610989,65.8,78.5
1393048211059,65.7,78.3
1393049411270,65.3,77.5
1393050611469,64.9,77.4
1393051211566,64.8,77.3
1393052411756,64.4,76.9
1393053011866,64.2,77.0
1393053612027,64.0,76.8
1393054212091,64.0,76.8
1393055412258,63.7,76.6
1393056612472,63.3,76.5
1393057212566,63.3,76.5
1393057812657,63.1,76.4
1393059612971,62.8,75.8
1393060213060,62.8,75.8
1393060813239,62.6,75.8
1393061413271,62.4,75.8
1393062013321,62.2,75.6
1393062613437,62.1,75.6
1393064413729,61.5,75.4
1393065613920,61.3,75.5
1393066214022,61.2,75.4
1393066814176,61.0,75.4
1393067414225,60.8,75.4
1393068014329,60.6,75.4
1393068614419,60.4,75.3
1393069214528,60.4,75.4
1393069814617,60.4,75.4
1393070414729,60.3,75.2
1393071014822,60.1,75.0
1393071614942,59.9,75.0
1393072215019,59.7,75.1
1393072815128,59.5,75.3
1393073415230,59.4,75.3
1393074015329,59.2,75.3
1393074615429,59.2,75.4
1393075215527,59.0,75.3
1393075815616,58.8,75.5
1393076415710,58.6,75.7
1393077615907,58.5,75.9
1393078215961,58.3,75.7
1393078816079,58.3,75.6
1393079416173,58.1,75.5
1393080016259,57.9,75.6
1393080616362,57.9,75.9
1393081816561,57.7,76.0
1393082416723,57.7,76.0
1393083016758,57.9,75.6
1393083616859,57.9,75.5
1393086017260,60.3,71.6
1393086617360,61.2,70.8
1393087217469,61.7,71.0
1393088417663,61.9,71.5
1393090217962,62.8,72.2
1393090818071,63.0,72.3
1393091418170,63.3,71.7
1393092018262,64.0,71.1
1393092618361,64.4,70.6
1393094418667,64.6,71.2
1393095018759,64.4,71.4
1393095618896,64.2,72.0
1393096219019,64.2,72.1
1393096819082,64.6,71.8
1393097419170,64.9,71.2
1393098619390,66.2,69.4
1393099819565,67.3,67.9
1393100419679,68.0,71.2
1393101619861,69.1,75.4
1393102220037,68.9,75.2
1393102820071,68.5,74.3
1393103420169,68.0,73.5
1393104620375,66.9,74.1
1393105220475,66.7,74.1
1393105820572,66.4,74.1
1393106420669,66.2,74.0
1393107020773,66.2,74.0
1393107620869,66.2,73.9
1393108821084,66.2,73.4
1393109421159,66.0,73.4
1393111221467,65.7,73.6
1393111821554,65.5,73.7
1393112421675,65.5,73.8
1393113021774,65.3,74.0
1393113621888,65.1,74.0
1393114822070,64.9,74.4
1393115422171,64.9,74.4
1393116622373,64.6,74.7
1393117222479,64.4,74.7
1393119622868,63.9,75.4
1393120823075,63.5,75.9
1393121423196,63.3,76.0
1393122023271,63.1,76.1
1393123223473,62.8,76.4
1393123823564,62.6,76.5
1393124423715,62.4,76.6
1393125623872,62.2,76.7
1393126824077,62.1,76.9
1393128024268,61.7,77.0
1393128624371,61.5,77.0
1393129224471,61.5,77.0
1393129824575,61.3,77.0
1393130424669,61.2,77.0
1393131024768,61.2,76.9
1393132224986,61.0,77.1
1393132825072,60.8,76.9
1393133425188,60.6,76.9
1393136425672,60.1,76.8
1393137025775,59.9,76.8
1393137625888,59.7,76.7
1393138225973,59.5,76.7
1393138826063,59.4,76.6
1393139426198,59.4,76.5
1393140026260,59.4,76.5
1393142426674,58.8,76.4
1393143026790,58.6,76.3
1393143626872,58.5,76.3
1393144827061,58.3,76.1
1393145427171,58.1,76.2
1393146027293,58.1,76.1
1393146627376,57.9,76.0
1393147227472,57.7,75.9
1393147827597,57.6,75.9
1393148427669,57.6,75.9
1393149027771,57.4,75.9
1393149627919,57.4,75.9
1393150227976,57.2,75.7
1393151428168,56.8,75.6
1393152028265,56.7,75.6
1393152628408,56.7,75.6
1393155028775,56.1,75.5
1393156228968,56.1,75.5
1393157429176,55.9,75.5
1393158029271,55.9,75.6
1393159829569,56.1,75.7
1393160429745,56.1,75.7
1393161029771,56.1,75.7
1393161629869,56.1,75.7
1393162229975,56.1,75.9
1393164030269,56.1,76.2
1393165230474,56.3,76.6
1393165830572,56.3,76.7
1393166430671,56.3,76.8
1393167030775,56.3,76.8
1393168230972,56.5,76.9
1393168831070,56.5,77.0
1393169431198,56.5,76.9
1393170031272,56.7,76.9
1393170631444,56.8,76.8
1393173031781,57.6,75.8
1393173631868,57.7,75.6
1393174231982,57.9,75.2
1393176032271,58.8,73.9
1393177232472,59.9,72.5
1393177832571,61.2,71.1
1393178432672,61.9,70.7
1393179032772,62.1,70.8
1393181433170,62.2,71.0
1393182033269,62.1,71.2
1393183233477,62.4,70.7
1393183833570,62.8,70.1
1393185033796,63.9,68.5
1393188034257,65.5,65.4
1393189234480,64.9,66.2
1393189834551,64.6,66.7
1393190434657,64.2,67.4
1393191034777,63.9,67.8
1393192234953,63.3,68.9
1393193435150,63.0,69.6
1393194635350,63.1,69.7
1393196435675,62.8,70.0
1393197035753,62.8,70.2
1393197635854,62.6,70.4
1393198836051,62.6,70.5
1393199436162,62.6,70.6
1393200036241,62.4,70.7
1393200636349,62.4,70.9
1393201236469,62.2,71.0
1393201836588,62.2,71.3
1393202436659,62.2,71.4
1393203036771,62.1,71.6
1393203636876,61.9,71.8
1393204236950,61.9,72.0
1393204837049,61.7,72.2
1393205437151,63.0,80.9
1393207837553,62.1,74.0
1393209037826,62.4,74.1
1393209637851,64.2,72.1
1393210237949,65.5,70.3
1393213188195,68.7,67.6
1393213252751,68.5,67.2
1393213377025,68.7,67.1
1393254716433,63.0,61.8
1393254873848,63.1,61.0
1393258505627,67.5,57.8
1393258636334,67.3,58.0
1393261846644,67.3,60.9
1393267407794,69.1,58.6
1393268007889,68.9,58.1
1393268608002,68.5,58.9
1393269208088,69.1,57.7
1393269808210,68.9,58.1
1393271008462,69.1,58.2
1393272208590,70.2,56.9
1393274608986,70.2,57.3
1393275209092,69.6,58.2
1393278384334,69.4,59.2
1393278984423,68.7,60.1
1393280784728,68.7,60.5
1393281984935,68.5,61.0
1393283185101,68.5,60.8
1393283785210,69.1,60.1
1393284385312,68.7,60.5
1393285585474,68.9,60.4
1393286185572,68.5,61.2
1393286785582,68.9,60.3
1393287385669,68.4,61.4
1393287985775,68.9,60.5
1393289185962,69.1,60.7
1393289786065,68.4,61.5
1393290386203,68.7,61.1
1393290986259,68.4,61.6
1393291586343,68.5,61.5
1393292186449,68.4,61.6
1393292786532,68.4,61.8
1393293986734,68.2,62.3
1393294586822,68.4,61.5
1393296387080,67.8,63.7
1393297587285,68.2,63.4
1393298187383,68.7,64.0
1393299987668,70.3,63.4
1393300587771,70.9,62.9
1393301787994,71.6,62.7
1393302388092,72.1,62.5
1393303588212,72.7,62.0
1393304188309,72.9,62.0
1393304788390,73.2,62.0
1393305988611,73.8,62.0
1393306818968,73.9,61.8
1393306868845,73.9,61.7
1393308199147,74.7,61.7
1393308249033,74.5,61.6
1393308299054,74.7,61.7
1393308399126,74.7,61.7
1393308449165,74.7,61.7
1393309536181,75.0,61.7
1393309586236,75.0,61.8
1393309636278,75.0,61.7
1393309736411,75.2,61.7
1393309836423,75.2,61.6
1393309886462,75.2,61.6
1393309986558,75.2,61.6
1393310036618,75.2,61.6
1393310086638,75.2,61.6
1393310136675,75.2,61.5
1393310186702,75.2,61.6
1393310236743,75.4,61.7
1393310386863,75.4,61.6
1393310436912,75.4,61.6
1393311489218,75.7,61.6
1393311789234,75.7,61.6
1393311939352,75.7,61.6
1393312089433,75.7,61.6
1393312234224,75.7,61.7
1393312384134,75.9,61.5
1393312534259,75.9,61.3
1393312684346,75.7,61.1
1393312834452,75.7,61.0
1393313134659,75.6,61.1
1393313584956,75.2,61.6
1393313885085,74.5,62.8
1393314035193,74.1,63.5
1393314185282,73.8,64.2
1393314485483,73.2,65.5
1393314785698,72.7,66.0
1393314935783,72.5,66.3
1393315236013,72.1,66.9
1393315386031,71.8,67.1
1393315986133,71.4,67.8
1393316586249,70.9,67.9
1393317186356,70.5,68.1
1393317786432,70.3,68.3
1393318386533,70.0,68.2
1393318986633,69.6,68.3
1393319586737,69.4,66.9
1393320186813,68.9,66.7
1393320786911,68.7,67.1
1393321387016,68.4,67.3
1393321987131,68.2,67.6
1393323787415,67.8,68.5
1393324387514,67.5,68.8
1393324987616,67.3,68.9
1393325587718,67.1,69.1
1393326187817,66.9,69.6
1393326787917,66.7,69.9
1393327388014,66.6,70.0
1393327988116,66.4,70.1
1393329188314,66.0,70.2
1393330388556,65.7,70.4
1393330988613,65.7,70.2
1393331588718,65.5,70.1
1393332188812,65.3,70.1
1393332788912,65.3,70.4
1393335189313,64.6,70.8
1393335789355,64.4,70.6
1393336389438,64.4,70.6
1393338789857,63.9,71.6
1393339389916,63.7,71.6
1393339990020,63.7,71.7
1393341190217,63.5,71.9
1393342990517,63.5,71.5
1393343590619,63.5,71.4
1393344790816,63.7,70.5
1393346591106,64.2,70.1
1393347791320,64.8,68.9
1393348391414,65.5,68.2
1393349591633,66.2,68.7
1393350191722,66.7,68.9
1393351991996,68.2,66.8
1393352592087,68.0,66.6
1393353192173,68.0,66.6
1393353792276,67.8,66.7
1393354392380,67.6,66.9
1393354992483,67.3,67.0
1393355592557,67.5,66.9
1393356192662,68.0,66.2
1393356792756,68.4,65.6
1393357392864,68.4,65.6
1393358593058,69.4,64.1
1393359793258,70.3,62.7
1393360393360,70.7,62.1
1393362793754,70.5,68.6
1393363393851,70.3,68.9
1393363993935,70.3,69.4
1393364594065,70.0,69.5
1393365194143,70.2,69.2
1393365794238,69.6,69.0
1393366394343,68.9,69.7
1393366994444,68.7,69.7
1393367594528,68.4,69.8
1393368794736,68.0,70.4
1393369668744,67.6,70.6
1393369894078,67.6,70.7
1393369990270,67.5,70.7
1393370040153,67.5,70.6
1393370090155,67.5,70.6
1393370190240,67.5,70.7
1393370240289,67.5,70.6
1393370954492,67.3,70.8
1393371206845,67.1,71.0
1393371266529,67.1,71.0
1393371450407,67.1,71.1
1393371751353,67.1,71.3
1393372190393,67.1,71.3
1393372293097,67.1,71.3
1393372893051,67.1,71.6
1393373493109,66.9,72.1
1393374693297,67.3,71.4
1393375293415,66.9,72.2
1393375893502,66.7,72.5
1393377093716,66.7,71.8
1393377693745,66.6,72.6
1393378293841,67.3,70.9
1393378893949,66.6,71.5
1393379494034,66.2,72.5
1393380094122,66.9,71.0
1393381294324,66.2,72.0
1393381894432,66.6,70.6
1393383094636,66.4,71.3
1393383694724,66.4,70.4
1393384294808,65.8,71.5
1393384894912,66.6,70.2
1393385495014,66.0,70.3
1393386095132,66.0,70.7
1393386695217,66.2,69.6
1393387295315,65.7,70.6
1393387895414,66.6,70.0
1393388495514,66.2,70.5
1393389095610,65.8,71.2
1393389695712,66.6,70.0
1393390295813,65.8,70.8
1393390895912,66.7,70.6
1393391496016,69.1,69.3
1393392696218,70.0,70.7
1393393296313,70.2,71.7
1393393896422,70.5,70.8
1393394496492,70.5,70.5
1393395096664,70.5,68.9
1393395696713,70.7,69.2
1393397497015,71.4,67.6
1393400497513,71.6,66.5
1393401097613,71.1,68.9
1393402897904,68.9,73.5
1393404098114,68.2,73.3
1393405298313,67.6,73.3
1393406498536,67.1,73.5
1393407098616,66.9,73.4
1393407698716,66.9,73.7
1393408298811,66.7,74.0
1393408898914,66.7,73.6
1393409499015,66.7,73.1
1393410099116,66.6,73.4
1393410699203,66.6,73.3
1393411299318,66.6,73.0
1393413099635,66.2,73.3
1393414299816,66.2,73.0
1393415500018,66.0,72.5
1393416100141,66.2,72.7
1393416700214,66.0,72.4
1393417900415,66.0,72.4
1393418500521,66.0,72.4
1393419100612,65.8,72.2
1393419700712,66.0,72.4
1393420900913,65.7,72.5
1393422701218,65.7,72.6
1393423301313,65.3,73.3
1393423901415,65.5,72.8
1393424501498,65.3,73.0
1393425101598,65.3,72.7
1393428101996,64.9,72.9
1393428702076,65.1,72.4
1393430502366,64.9,72.1
1393431102476,64.9,72.2
1393432902778,64.9,72.0
1393434102979,64.9,71.5
1393434703065,64.9,71.7
1393435303179,64.9,71.2
1393435903318,65.5,70.6
1393436503355,65.1,71.1
1393437103457,65.8,69.8
1393437703558,66.0,69.2
1393438303658,65.8,69.8
1393439503855,66.0,69.3
1393440103956,66.0,69.5
1393441304414,66.0,70.3
1393441904259,66.0,70.1
1393442504381,66.2,70.4
1393443104463,66.0,70.3
1393443704552,66.0,70.6
1393445504858,66.7,69.5
1393446705058,66.6,69.4
1393448505358,67.6,69.3
1393454191438,66.7,68.7
1393454791382,66.9,68.1
1393455391431,67.5,67.3
1393455991574,66.9,67.7
1393457191736,66.9,67.3
1393457791763,67.3,66.7
1393458391880,66.7,67.2
1393458991993,66.2,68.0
1393459592072,66.7,67.0
1393460192165,67.1,66.2
1393460792270,66.4,67.2
1393461392370,66.9,66.4
1393461992473,67.5,65.6
1393463192686,66.6,66.8
1393463792773,66.9,65.9
1393464392903,67.1,65.6
1393464992972,66.4,66.2
1393465593073,66.2,66.9
1393466193165,66.6,66.1
1393466793326,66.7,65.5
1393467393371,66.9,65.2
1393467993475,66.9,65.0
1393468593572,67.1,64.8
1393469793776,66.0,66.3
1393470393865,66.6,65.5
1393470993995,66.7,65.0
1393471594071,66.9,64.6
1393472194210,66.9,64.3
1393472794274,66.0,65.5
1393473394375,66.2,65.6
1393473994481,66.6,64.7
1393474594560,66.9,64.2
1393475194673,66.9,63.9
1393475794764,66.2,64.8
1393494339652,70.7,65.2
1393494939742,70.9,65.1
1393495539845,71.2,65.1
1393496139945,71.4,65.0
1393501993386,73.9,66.7
1393502293293,73.9,66.0
1393502593359,74.1,66.0
1393502893462,74.3,65.9
1393503793758,74.7,65.8
1393504093840,74.8,65.7
1393504393952,74.8,65.4
1393505294230,74.8,65.4
1393505594303,74.8,65.4
1393506194502,74.8,65.6
1393506494605,74.8,65.6
